Kilometers,Color,Car Brand,Model,Price,Engine,Vehicle Age
241000,Beyaz,Volkswagen,Polo,290000.0,1.6,24
213200,Gri (Gümüş),Renault,Clio,315000.0,1.5,19
217000,Beyaz,Fiat,Linea,470000.0,1.3,10
194000,Gri,Opel,Astra,650000.0,1.6,8
278000,Lacivert,Renault,Clio,167400.0,1.4,28
104000,Siyah,Opel,Astra,670000.0,1.4,13
115000,Altın,Opel,Corsa,577500.0,1.4,16
200000,Kırmızı,Renault,Clio,627000.0,1.5,10
175000,Gri (metalik),Fiat,Linea,525000.0,1.6,12
215000,Siyah,Fiat,Linea,510000.0,1.4,12
208000,Gri,Ford,Fiesta,510000.0,1.4,14
111000,Beyaz,Ford,Fiesta,580000.0,1.25,8
324000,Beyaz,Fiat,Linea,370000.0,1.3,11
242000,Beyaz,Renault,Clio,305000.0,1.5,20
98560,Beyaz,Citroen,C-Elysee,570000.0,1.6,11
86000,Beyaz,Citroen,C-Elysee,645000.0,1.5,4
220046,Beyaz,Fiat,Linea,500000.0,1.3,8
161713,Kahverengi,Renault,Clio,465000.0,1.4,16
92000,Beyaz,Fiat,Egea,800000.0,1.6,8
265000,Gri (Gümüş),Ford,Focus,680000.0,1.6,10
181000,Beyaz,Toyota,Corolla,315000.0,1.6,0
147500,Beyaz,Volkswagen,Polo,530000.0,1.4,15
232000,Gri,Ford,Fiesta,470000.0,1.5,11
176000,Beyaz,Fiat,Linea,520000.0,1.3,9
196500,Gri (Gümüş),Ford,Focus,380000.0,1.8,20
48000,Beyaz,Toyota,Corolla,969000.0,1.5,3
82000,Gri (Gümüş),Toyota,Corolla,855000.0,1.6,11
207000,Beyaz,Ford,Focus,715000.0,1.6,10
245000,Gri (Gümüş),Renault,Fluence,535950.0,1.5,12
197000,Kahverengi,Citroen,C3,430000.0,1.4,13
147500,Beyaz,Citroen,C-Elysee,450000.0,1.6,8
263,Lacivert,Renault,Clio,290000.0,1.4,24
195000,Gri,Audi,A3,665000.0,1.4,14
180000,Gri (Gümüş),Opel,Corsa,545000.0,1.2,15
193000,Gri (metalik),Toyota,Corolla,485000.0,1.4,15
183000,Siyah,Volkswagen,Golf,798000.0,1.6,10
50000,Beyaz,Volkswagen,Polo,785000.0,1.4,7
82000,Beyaz,Toyota,Corolla,938000.0,1.6,5
115000,Siyah,Opel,Corsa,545000.0,1.4,12
39000,Beyaz,Fiat,Egea,680000.0,1.3,4
160000,Beyaz,Fiat,Linea,510000.0,1.3,9
120000,Beyaz,Toyota,Corolla,858000.0,1.8,4
104300,Gri,Opel,Astra,665000.0,1.6,10
72500,Beyaz,Ford,Fiesta,745000.0,1.5,7
395000,Gri (titanyum),Audi,A6,800000.0,1.4,19
331000,Yeşil,Ford,Focus,320000.0,1.6,24
251000,Mavi (metalik),Citroen,C3,358000.0,1.6,18
145000,Beyaz,Fiat,Egea,599000.0,1.3,4
231000,Gri (Gümüş),Opel,Astra,390000.0,1.4,24
190000,Gri (Gümüş),Volkswagen,Golf,465000.0,1.6,17
100000,Gri (metalik),Toyota,Corolla,350000.0,1.6,0
185000,Siyah,Volkswagen,Golf,620000.0,1.4,13
118000,Beyaz,Citroen,C-Elysee,615000.0,1.5,3
183000,Gri (metalik),Ford,Fiesta,550000.0,1.4,13
144700,Siyah,Renault,Fluence,810000.0,1.5,9
204500,Gri,Renault,Clio,310000.0,1.4,22
183000,Beyaz,Opel,Corsa,345000.0,1.4,23
148000,Füme,Ford,Focus,605000.0,1.6,13
230000,Gri (metalik),Ford,Focus,649000.0,1.6,13
75500,Füme,Fiat,Egea,730000.0,1.3,4
130000,Beyaz,Volkswagen,Polo,615000.0,1.4,8
250000,Gri (Gümüş),Opel,Astra,310000.0,1.6,26
17750,Beyaz,Fiat,Egea,759900.0,1.4,1
36000,Diğer,Toyota,Corolla,780000.0,1.6,6
218000,Gri,Opel,Astra,584000.0,1.6,12
197500,Beyaz,Fiat,Linea,535000.0,1.3,10
122000,Beyaz,Fiat,Egea,720000.0,1.6,4
180000,Gri (Gümüş),Ford,Focus,575000.0,1.6,15
124347,Siyah,Ford,Fiesta,612500.0,1.4,12
244000,Siyah,Renault,Fluence,539000.0,1.6,13
256000,Lacivert,Ford,Fiesta,340000.0,1.4,19
170000,Siyah,Volkswagen,Golf,895000.0,2.0,17
130000,Gri (Gümüş),Opel,Corsa,395000.0,1.0,21
118000,Gri (Gümüş),Renault,Clio,510000.0,1.5,13
101000,Beyaz,Fiat,Egea,649000.0,1.3,4
7700,Beyaz,Citroen,C-Elysee,735000.0,1.5,2
134000,Gri (Gümüş),Renault,Fluence,579000.0,1.5,12
79500,Beyaz,Ford,Fiesta,689500.0,1.5,6
85000,Beyaz,Volkswagen,Polo,720000.0,1.4,12
98000,Beyaz,Renault,Clio,575000.0,0.9,4
121000,Beyaz,Fiat,Egea,610000.0,1.4,5
188000,Beyaz,Volkswagen,Polo,515000.0,1.4,8
129000,Beyaz,Renault,Fluence,689750.0,1.5,8
181000,Beyaz,Ford,Focus,380000.0,1.6,18
256000,Gri (metalik),Opel,Corsa,377500.0,1.3,18
252000,Beyaz,Ford,Fiesta,520000.0,1.4,13
168000,Beyaz,Renault,Clio,615000.0,1.5,7
196000,Gri (Gümüş),Toyota,Corolla,489000.0,1.6,19
194000,Beyaz,Fiat,Egea,625000.0,1.3,7
149000,Gri,Ford,Fiesta,525000.0,1.4,12
107000,Beyaz,Fiat,Egea,695000.0,1.3,6
29056,Lacivert,Renault,Clio,778500.0,1.0,1
170000,Turkuaz,Citroen,C4,425000.0,1.4,17
136000,Beyaz,Ford,Fiesta,490000.0,1.5,11
392000,Beyaz,Opel,Corsa,315000.0,1.3,19
300000,Lacivert,Volkswagen,Polo,240000.0,1.4,26
128000,Gri,Fiat,Linea,485000.0,1.3,13
365000,Gri (Gümüş),Toyota,Corolla,385000.0,1.6,27
181000,Beyaz,Fiat,Linea,380000.0,1.3,9
44000,Beyaz,Toyota,Corolla,800000.0,1.33,9
116540,Beyaz,Opel,Corsa,555000.0,1.2,10
89000,Gri (Gümüş),Toyota,Corolla,896000.0,1.6,5
237000,Gri,Ford,Focus,430000.0,1.6,14
135000,Beyaz,Toyota,Corolla,770000.0,1.4,9
299000,Beyaz,Fiat,Linea,350000.0,1.3,12
76500,Füme,Citroen,C-Elysee,750000.0,1.5,4
208000,Siyah,Opel,Astra,460000.0,1.6,16
185000,Beyaz,Ford,Focus,795000.0,1.6,7
113000,Beyaz,Toyota,Corolla,865000.0,1.4,7
245000,Siyah,Toyota,Corolla,545000.0,1.6,16
250000,Füme,Ford,Fiesta,390000.0,1.25,13
27000,Turuncu,Renault,Clio,869000.0,1.3,4
350000,Gri,Renault,Fluence,410000.0,1.5,12
110000,Beyaz,Ford,Focus,945000.0,1.5,6
38000,Mavi (metalik),Fiat,Egea,655000.0,1.4,3
50500,Gri,Toyota,Corolla,925000.0,1.6,5
257000,Beyaz,Fiat,Linea,355000.0,1.3,12
162000,Beyaz,Renault,Fluence,720000.0,1.5,8
156000,Beyaz,Audi,A3,818000.0,1.6,12
165000,Beyaz,Fiat,Linea,475000.0,1.3,12
91000,Gri,Renault,Fluence,815000.0,1.5,8
223500,Beyaz,Volkswagen,Polo,365000.0,1.6,25
236000,Beyaz,Citroen,C4,499000.0,1.6,13
173000,Gri (metalik),Fiat,Linea,455000.0,1.3,10
49000,Beyaz,Opel,Astra,730000.0,1.3,12
270000,Gri,Fiat,Linea,359000.0,1.3,16
389000,Füme,Audi,A4,599750.0,2.0,16
65000,Beyaz,Renault,Fluence,755000.0,1.5,10
155000,Gri,Ford,Fiesta,449000.0,1.6,16
278000,Lacivert,Ford,Fiesta,335000.0,1.4,20
36500,Beyaz,Opel,Astra,965000.0,1.4,4
25000,Füme,Fiat,Egea,695000.0,1.4,3
130000,Beyaz,Fiat,Egea,609750.0,1.3,5
216000,Beyaz,Renault,Fluence,580000.0,1.5,10
190000,Beyaz,Volkswagen,Polo,635000.0,1.6,11
301000,Siyah,Volkswagen,Golf,350000.0,1.6,24
195008,Mavi (metalik),Volkswagen,Polo,435000.0,1.4,20
47500,Beyaz,Fiat,Egea,679900.0,1.4,3
234000,Kırmızı,Volkswagen,Polo,315000.0,1.4,24
158000,Mavi,Opel,Corsa,460000.0,1.2,20
185000,Gri (Gümüş),Opel,Corsa,450000.0,1.2,17
241000,Beyaz,Opel,Astra,615000.0,1.4,13
210000,Gri,Renault,Fluence,550000.0,1.5,11
230000,Gri (Gümüş),Ford,Fiesta,455000.0,1.4,16
105000,Beyaz,Fiat,Egea,645000.0,1.3,7
333500,Beyaz,Opel,Corsa,310000.0,1.7,21
88800,Beyaz,Ford,Focus,884900.0,1.5,4
152000,Beyaz,Opel,Astra,677000.0,1.6,8
173884,Gri (metalik),Volkswagen,Golf,480000.0,1.6,23
244000,Beyaz,Opel,Corsa,515000.0,1.3,11
82565,Beyaz,Fiat,Egea,699750.0,1.4,3
223780,Siyah,Citroen,C4,492000.0,1.6,13
250000,Gri (metalik),Opel,Corsa,375000.0,1.2,18
160948,Beyaz,Ford,Fiesta,429000.0,1.25,12
142000,Kırmızı,Opel,Corsa,360000.0,1.0,21
200000,Beyaz,Opel,Astra,380000.0,1.3,18
198000,Füme,Renault,Fluence,500000.0,1.5,13
268000,Gri (Gümüş),Volkswagen,Polo,347500.0,1.4,24
215000,Lacivert,Fiat,Egea,660000.0,1.4,8
90060,Beyaz,Renault,Clio,544000.0,1.2,11
215000,Gri (Gümüş),Renault,Clio,380000.0,1.2,18
16500,Beyaz,Citroen,C3,660000.0,1.2,3
152000,Füme,Toyota,Corolla,560000.0,1.4,13
6005,Beyaz,Fiat,Egea,993900.0,1.3,1
200000,Füme,Toyota,Corolla,518000.0,1.6,19
176000,Beyaz,Fiat,Linea,427500.0,1.4,10
169000,Kırmızı,Volkswagen,Polo,600000.0,1.4,13
195000,Şampanya,Citroen,Saxo,150000.0,1.4,26
18500,Gri (metalik),Fiat,Egea,760000.0,1.4,1
158500,Beyaz,Volkswagen,Polo,590000.0,1.0,9
310000,Mavi (metalik),Ford,Focus,355000.0,1.6,17
179000,Beyaz,Opel,Astra,600000.0,1.6,10
250000,Siyah,Renault,Fluence,535000.0,1.5,12
108000,Beyaz,Volkswagen,Polo,765000.0,1.4,10
127000,Beyaz,Ford,Focus,800000.0,1.5,8
168000,Beyaz,Renault,Fluence,566000.0,1.5,9
174000,Beyaz,Renault,Clio,530000.0,1.5,10
131000,Siyah,Volkswagen,Polo,655000.0,1.6,11
225000,Gri,Ford,Fiesta,455000.0,1.4,12
214000,Gri,Renault,Fluence,517500.0,1.6,13
249000,Siyah,Volkswagen,Polo,320000.0,1.6,25
64905,Beyaz,Opel,Astra,700000.0,1.6,10
78500,Beyaz,Citroen,C-Elysee,630000.0,1.6,8
119371,Beyaz,Toyota,Corolla,695000.0,1.33,9
283000,Beyaz,Citroen,Saxo,200000.0,1.4,24
277000,Gri (metalik),Renault,Fluence,510000.0,1.5,12
160000,Gri,Volkswagen,Polo,575000.0,1.6,11
303000,Siyah,Citroen,C3,270000.0,1.4,20
283000,Beyaz,Ford,Focus,630000.0,1.5,8
175000,Füme,Renault,Fluence,609000.0,1.5,12
216000,Gri,Opel,Astra,467500.0,1.6,17
275000,Sarı,Fiat,Linea,320000.0,1.3,12
145000,Beyaz,Ford,Focus,825000.0,1.5,8
153000,Gri (Gümüş),Ford,Fiesta,455000.0,1.25,13
165000,Füme,Fiat,Linea,420000.0,1.4,16
87000,Beyaz,Renault,Clio,630000.0,1.5,11
6690,Gri,Citroen,C3,913750.0,1.2,3
220000,Gri (Gümüş),Renault,Clio,340000.0,1.5,15
222000,Beyaz,Ford,Focus,725000.0,1.6,8
286000,Lacivert,Volkswagen,Polo,300000.0,1.4,24
110000,Beyaz,Fiat,Egea,610000.0,1.4,4
154000,Beyaz,Fiat,Linea,447900.0,1.3,12
244000,Mavi (metalik),Ford,Fiesta,380000.0,1.4,18
63000,Beyaz,Renault,Clio,679000.0,1.2,6
129000,Gri (Gümüş),Ford,Focus,680000.0,1.6,11
120000,Siyah,Ford,Fiesta,550000.0,1.4,14
169000,Siyah,Renault,Fluence,565000.0,1.5,13
256000,Beyaz,Volkswagen,Polo,390000.0,1.4,19
32000,Gri,Fiat,Egea,675000.0,1.4,3
202500,Beyaz,Fiat,Linea,455000.0,1.3,12
125400,Lacivert,Ford,Focus,585000.0,1.6,13
190000,Gri (Gümüş),Toyota,Corolla,485000.0,1.4,18
169000,Beyaz,Renault,Fluence,655000.0,1.5,8
51000,Füme,Fiat,Linea,600000.0,1.6,12
142300,Beyaz,Citroen,C-Elysee,540000.0,1.6,8
187000,Yeşil,Ford,Fiesta,500000.0,1.4,15
109000,Gri,Volkswagen,Golf,650000.0,1.6,17
160000,Beyaz,Citroen,C4,480000.0,1.4,13
170000,Beyaz,Renault,Clio,645000.0,1.5,8
223000,Lacivert,Renault,Clio,339000.0,1.4,23
92000,Beyaz,Renault,Clio,800000.0,1.5,6
235000,Gri (metalik),Fiat,Linea,385000.0,1.3,13
139000,Gri (Gümüş),Opel,Astra,612000.0,1.3,13
154000,Siyah,Opel,Corsa,500000.0,1.2,11
250000,Beyaz,Fiat,Linea,540000.0,1.3,12
128000,Beyaz,Volkswagen,Golf,680000.0,1.2,11
129000,Lacivert,Volkswagen,Golf,620000.0,1.8,25
49000,Gri,Opel,Astra,804000.0,1.4,5
212000,Altın,Renault,Clio,320000.0,1.4,23
160000,Beyaz,Opel,Corsa,470000.0,1.3,10
223000,Beyaz,Volkswagen,Polo,360000.0,1.4,24
139000,Beyaz,Volkswagen,Golf,625000.0,1.4,13
148000,Sarı,Opel,Corsa,350000.0,1.2,20
98000,Siyah,Toyota,Corolla,580000.0,1.33,13
218000,Beyaz,Fiat,Linea,430000.0,1.3,12
159000,Kırmızı,Ford,Focus,735000.0,1.6,13
278000,Gri (Gümüş),Renault,Fluence,497500.0,1.5,12
305000,Beyaz,Ford,Focus,440000.0,1.6,18
164000,Gri (Gümüş),Citroen,C-Elysee,555000.0,1.6,12
170000,Beyaz,Ford,Fiesta,605000.0,1.5,11
225000,Gri,Ford,Focus,560000.0,1.6,13
315000,Gri (titanyum),Audi,A4,270000.0,1.6,24
240000,Gri (Gümüş),Opel,Astra,395000.0,1.6,19
138000,Beyaz,Toyota,Corolla,640000.0,1.4,8
134000,Beyaz,Volkswagen,Polo,720000.0,1.4,7
205000,Siyah,Audi,A4,1029000.0,2.0,11
37111,Beyaz,Fiat,Egea,679000.0,1.4,2
242596,Mavi,Volkswagen,Polo,275000.0,1.6,27
77180,Beyaz,Fiat,Linea,630000.0,1.3,9
185000,Mavi,Opel,Corsa,308000.0,1.2,20
323000,Kahverengi,Toyota,Corolla,355000.0,1.6,26
175000,Siyah,Audi,A3,550000.0,2.0,19
176000,Lacivert,Renault,Fluence,730000.0,1.5,9
260000,Gri,Ford,Focus,525000.0,1.6,15
110000,Beyaz,Citroen,C3,550000.0,1.6,7
45000,Beyaz,Volkswagen,Polo,745000.0,1.0,3
285000,Siyah,Renault,Fluence,460000.0,1.5,13
250000,Gri (Gümüş),Renault,Fluence,560000.0,1.5,11
176000,Beyaz,Fiat,Egea,615000.0,1.3,7
254000,Lacivert,Ford,Fiesta,248000.0,1.25,23
337000,Beyaz,Renault,Fluence,550000.0,1.5,13
139736,Gri (Gümüş),Toyota,Corolla,799000.0,1.4,7
165000,Siyah,Renault,Fluence,755000.0,1.5,11
215000,Siyah,Renault,Fluence,560000.0,1.5,12
63500,Kırmızı,Fiat,Egea,615000.0,1.4,5
180000,Beyaz,Opel,Corsa,440000.0,1.3,17
250000,Siyah,Toyota,Corolla,390000.0,1.6,20
229000,Kırmızı,Volkswagen,Polo,335000.0,1.4,18
95500,Beyaz,Ford,Fiesta,565000.0,1.4,12
82000,Beyaz,Ford,Focus,1070000.0,1.5,5
201000,Bej,Ford,Fiesta,378000.0,1.4,18
197500,Bej,Renault,Clio,400000.0,1.4,17
250000,Beyaz,Citroen,C-Elysee,510000.0,1.6,9
97000,Siyah,Fiat,Linea,599000.0,1.3,13
30000,Beyaz,Fiat,Egea,745000.0,1.4,3
215000,Siyah,Audi,A3,690000.0,2.0,17
156000,Beyaz,Citroen,C-Elysee,525000.0,1.6,11
206000,Gri (Gümüş),Citroen,C3,419750.0,1.4,19
397000,Kırmızı,Ford,Fiesta,355000.0,1.4,15
8250,Gri,Renault,Clio,900000.0,1.0,2
124000,Siyah,Opel,Astra,615000.0,1.3,13
275000,Füme,Opel,Astra,370000.0,1.3,13
166000,Gri (Gümüş),Toyota,Corolla,610000.0,1.4,15
275000,Beyaz,Citroen,C-Elysee,560000.0,1.6,8
218000,Siyah,Toyota,Corolla,590000.0,1.4,14
140000,Beyaz,Opel,Astra,730000.0,1.6,9
90000,Mavi,Opel,Astra,750000.0,1.6,6
225000,Siyah,Audi,A3,815000.0,1.6,10
228000,Siyah,Ford,Fiesta,450000.0,1.4,14
150000,Gri,Renault,Clio,495000.0,1.5,14
207000,Gri (Gümüş),Toyota,Corolla,549000.0,1.4,16
187000,Gri (Gümüş),Volkswagen,Golf,865000.0,1.6,11
146000,Gri,Ford,Focus,849950.0,1.5,5
254000,Beyaz,Volkswagen,Polo,575000.0,1.6,12
143000,Füme,Volkswagen,Polo,420000.0,1.2,12
181000,Beyaz,Toyota,Corolla,460000.0,1.4,13
96000,Gri (titanyum),Renault,Fluence,795000.0,1.5,9
145000,Füme,Fiat,Egea,558000.0,1.4,5
115000,Beyaz,Renault,Fluence,620000.0,1.5,9
142000,Gri (titanyum),Ford,Focus,725000.0,1.6,11
160000,Beyaz,Opel,Astra,770000.0,1.6,7
101000,Gri (Gümüş),Volkswagen,Golf,575000.0,1.6,16
22500,Gri,Opel,Corsa,740000.0,1.4,9
150000,Siyah,Opel,Astra,600000.0,1.4,11
255552,Beyaz,Ford,Fiesta,529900.0,1.5,11
300000,Füme,Toyota,Corolla,270000.0,1.6,0
280000,Beyaz,Opel,Astra,425000.0,1.6,0
299000,Gri (Gümüş),Volkswagen,Golf,410000.0,1.6,21
115000,Beyaz,Volkswagen,Polo,630000.0,1.4,14
36000,Beyaz,Fiat,Egea,750000.0,1.3,3
196000,Gri,Renault,Fluence,450000.0,1.5,13
100000,Beyaz,Opel,Astra,610000.0,1.6,7
40210,Kırmızı,Renault,Clio,525000.0,0.9,4
296000,Gri,Citroen,C4,425000.0,1.6,17
289000,Gri,Citroen,C-Elysee,490000.0,1.6,11
251000,Beyaz,Ford,Focus,495000.0,1.6,17
310000,Gri,Renault,Clio,310000.0,1.5,19
191000,Beyaz,Ford,Fiesta,480000.0,1.5,8
215000,Beyaz,Volkswagen,Golf,1050000.0,1.2,9
240000,Beyaz,Renault,Fluence,520000.0,1.5,11
161000,Gri,Opel,Corsa,595000.0,1.3,11
198000,Beyaz,Fiat,Linea,350000.0,1.3,10
200000,Beyaz,Audi,A5,828000.0,2.0,13
35000,Gri,Opel,Astra,815000.0,1.4,4
300000,Beyaz,Fiat,Linea,450000.0,1.4,9
195000,Gri,Renault,Clio,297000.0,1.4,23
40000,Kırmızı,Renault,Clio,824950.0,1.3,4
6250,Kırmızı,Fiat,Egea,875000.0,1.3,1
98555,Gri (Gümüş),Ford,Focus,739999.0,1.6,11
61000,Gri,Citroen,C3,535000.0,1.4,13
65000,Gri,Opel,Astra,768000.0,1.5,4
225000,Beyaz,Fiat,Egea,535000.0,1.3,7
213000,Kırmızı,Volkswagen,Polo,295000.0,1.6,26
211000,Gri,Ford,Focus,435000.0,1.6,17
88000,Füme,Opel,Astra,660000.0,1.6,11
103000,Beyaz,Ford,Focus,870000.0,1.6,9
129000,Beyaz,Renault,Clio,690000.0,1.5,9
313000,Gri (metalik),Ford,Focus,389000.0,1.6,25
300000,Yeşil,Fiat,Linea,335000.0,1.3,16
60000,Beyaz,Ford,Fiesta,610000.0,1.5,7
113000,Siyah,Renault,Clio,495000.0,0.9,12
37220,Beyaz,Fiat,Egea,698000.0,1.4,5
177000,Beyaz,Citroen,C4,532000.0,1.6,12
173000,Siyah,Toyota,Corolla,705000.0,1.4,13
194000,Beyaz,Citroen,Saxo,167500.0,1.4,25
170000,Beyaz,Citroen,C-Elysee,469900.0,1.6,12
220000,Gri (Gümüş),Renault,Clio,407000.0,1.4,19
178000,Beyaz,Renault,Clio,650000.0,1.5,6
107000,Beyaz,Audi,A3,955000.0,1.4,9
278500,Lacivert,Toyota,Corolla,450000.0,1.4,16
138000,Beyaz,Ford,Fiesta,642500.0,1.6,11
179000,Siyah,Opel,Astra,629000.0,1.4,12
150000,Beyaz,Fiat,Egea,549000.0,1.3,6
284000,Gri,Volkswagen,Golf,735000.0,1.6,11
238000,Gri (titanyum),Opel,Astra,525000.0,1.6,16
354500,Lacivert,Renault,Clio,270000.0,1.4,24
41660,Gri,Fiat,Egea,790900.0,1.3,1
324139,Kırmızı,Opel,Astra,275000.0,1.4,30
227000,Siyah,Opel,Corsa,440000.0,1.2,13
77000,Beyaz,Ford,Focus,775000.0,1.5,9
181000,Beyaz,Opel,Corsa,315000.0,1.3,16
188000,Siyah,Opel,Corsa,427000.0,1.4,17
137000,Gri,Opel,Corsa,500000.0,1.2,14
198000,Beyaz,Renault,Clio,515000.0,1.5,9
94900,Beyaz,Fiat,Egea,645000.0,1.3,4
69000,Kırmızı,Renault,Clio,790000.0,1.0,4
220000,Siyah,Opel,Astra,485000.0,1.3,13
133000,Beyaz,Volkswagen,Polo,445000.0,1.2,13
237000,Gri,Renault,Clio,325000.0,1.5,18
98800,Mavi,Volkswagen,Polo,778000.0,1.2,7
163500,Beyaz,Opel,Astra,610000.0,1.6,12
270000,Siyah,Renault,Fluence,479750.0,1.5,12
97900,Beyaz,Renault,Clio,579000.0,0.9,4
177777,Füme,Renault,Clio,490000.0,1.2,17
360002,Gri (metalik),Toyota,Corolla,247000.0,1.6,0
262000,Beyaz,Renault,Clio,570000.0,1.5,10
300500,Bordo,Fiat,Linea,340000.0,1.3,16
111000,Füme,Fiat,Egea,630000.0,1.4,4
215000,Beyaz,Opel,Astra,562400.0,1.6,7
223000,Beyaz,Ford,Focus,408000.0,1.6,13
69000,Beyaz,Ford,Focus,939500.0,1.5,3
160000,Siyah,Renault,Clio,505000.0,1.6,14
65000,Kırmızı,Volkswagen,Polo,780000.0,1.2,10
6001,Beyaz,Fiat,Egea,755000.0,1.4,2
125000,Bej,Ford,Fiesta,370000.0,1.4,20
231000,Beyaz,Opel,Corsa,415000.0,1.4,19
141000,Beyaz,Ford,Fiesta,535000.0,1.5,10
225000,Beyaz,Citroen,C-Elysee,480000.0,1.6,8
213000,Beyaz,Fiat,Linea,355000.0,1.3,15
334000,Beyaz,Ford,Focus,379000.0,1.6,24
126000,Siyah,Volkswagen,Golf,605000.0,1.6,17
325000,Gri (Gümüş),Ford,Focus,499999.0,1.6,13
164000,Diğer,Citroen,C4,579000.0,1.6,13
268000,Kahverengi,Renault,Clio,300000.0,1.5,18
4700,Beyaz,Fiat,Egea,755000.0,1.4,1
230000,Beyaz,Renault,Fluence,650000.0,1.5,10
218000,Gri (Gümüş),Volkswagen,Golf,695000.0,1.4,15
218000,Sarı,Opel,Corsa,320000.0,1.4,24
76000,Beyaz,Opel,Corsa,659000.0,1.4,11
238000,Gri (Gümüş),Opel,Corsa,364000.0,1.4,19
270000,Gri (Gümüş),Toyota,Corolla,445000.0,1.6,21
153000,Siyah,Volkswagen,Golf,620000.0,1.4,14
34500,Gri,Citroen,C-Elysee,690000.0,1.5,1
122000,Beyaz,Fiat,Egea,614900.0,1.3,6
220000,Gri (Gümüş),Fiat,Linea,385000.0,1.3,12
173000,Beyaz,Ford,Focus,670000.0,1.6,9
181000,Beyaz,Citroen,C-Elysee,535000.0,1.6,9
180000,Beyaz,Opel,Corsa,470000.0,1.3,11
95000,Beyaz,Volkswagen,Golf,930000.0,1.6,7
210000,Beyaz,Opel,Astra,415000.0,1.6,21
202000,Füme,Audi,A3,825000.0,1.4,11
136000,Gri (Gümüş),Toyota,Corolla,405000.0,1.6,22
165000,Beyaz,Opel,Corsa,425000.0,1.3,11
61500,Kırmızı,Opel,Astra,959900.0,1.4,7
280000,Altın,Renault,Clio,314900.0,1.5,20
168000,Siyah,Renault,Fluence,751000.0,1.5,8
107000,Beyaz,Renault,Clio,575000.0,0.9,5
241000,Beyaz,Citroen,C-Elysee,450000.0,1.6,10
220000,Beyaz,Volkswagen,Golf,629000.0,1.4,15
150000,Beyaz,Fiat,Egea,539750.0,1.3,4
203000,Siyah,Ford,Fiesta,445000.0,1.4,14
172000,Siyah,Renault,Fluence,720000.0,1.5,9
15000,Mavi,Fiat,Egea,875000.0,1.3,2
227000,Kırmızı,Toyota,Corolla,335000.0,1.6,27
138000,Beyaz,Ford,Fiesta,600000.0,1.25,10
243350,Gri (Gümüş),Toyota,Corolla,475000.0,1.4,13
231800,Kahverengi,Renault,Clio,366000.0,1.4,19
77000,Kırmızı,Opel,Corsa,545000.0,1.4,12
194978,Beyaz,Audi,A3,995000.0,1.6,11
160000,Beyaz,Ford,Focus,590000.0,1.6,13
208142,Beyaz,Ford,Fiesta,365500.0,1.4,20
109000,Siyah,Volkswagen,Polo,500000.0,1.4,14
31000,Beyaz,Fiat,Egea,630000.0,1.3,4
167000,Beyaz,Citroen,C-Elysee,420000.0,1.2,10
132000,Beyaz,Citroen,C4,700000.0,1.6,12
106500,Bej,Fiat,Linea,575000.0,1.3,13
230000,Beyaz,Fiat,Egea,505000.0,1.3,7
95000,Gri,Renault,Clio,595000.0,1.5,7
34000,Beyaz,Fiat,Egea,700000.0,1.4,4
65000,Beyaz,Renault,Clio,644300.0,0.9,4
184000,Gri,Opel,Astra,645000.0,1.6,7
300000,Lacivert,Volkswagen,Polo,247500.0,1.6,25
163000,Beyaz,Toyota,Corolla,455000.0,1.6,23
250000,Beyaz,Fiat,Linea,420000.0,1.3,13
243000,Beyaz,Volkswagen,Polo,300000.0,1.6,25
157500,Beyaz,Ford,Focus,800000.0,1.6,9
156000,Beyaz,Fiat,Linea,455000.0,1.4,10
159870,Beyaz,Fiat,Egea,590000.0,1.3,4
181000,Bordo,Toyota,Corolla,350000.0,1.6,0
140000,Gri (Gümüş),Volkswagen,Golf,975000.0,1.2,8
105000,Beyaz,Renault,Clio,554999.0,1.2,11
91000,Şampanya,Toyota,Corolla,865000.0,1.6,5
182000,Gri (Gümüş),Ford,Focus,465000.0,1.6,15
119000,Gri (metalik),Volkswagen,Golf,1030000.0,1.6,7
166000,Beyaz,Ford,Focus,760000.0,1.6,9
171000,Gri,Renault,Clio,463000.0,1.2,16
220000,Sarı,Opel,Corsa,328000.0,1.2,24
168050,Beyaz,Ford,Focus,700000.0,1.6,11
194034,Gri (Gümüş),Renault,Clio,399000.0,1.5,17
123000,Beyaz,Ford,Focus,985000.0,1.5,4
230000,Kırmızı,Volkswagen,Polo,295000.0,1.6,26
155750,Beyaz,Renault,Clio,610000.0,1.5,10
200000,Gri (metalik),Ford,Focus,530000.0,1.6,17
181000,Beyaz,Opel,Corsa,295000.0,1.3,16
307000,Gri (Gümüş),Toyota,Corolla,480000.0,1.4,17
210000,Lacivert,Ford,Fiesta,460000.0,1.4,14
130000,Gri (Gümüş),Ford,Fiesta,500000.0,1.25,12
291000,Beyaz,Toyota,Corolla,355555.0,1.6,29
156000,Beyaz,Renault,Clio,569950.0,1.5,9
166000,Beyaz,Toyota,Corolla,660000.0,1.4,8
114000,Beyaz,Renault,Clio,825000.0,1.5,6
194000,Beyaz,Fiat,Egea,625000.0,1.6,7
181321,Beyaz,Volkswagen,Polo,535000.0,1.2,12
250000,Siyah,Opel,Corsa,457000.0,1.3,14
74000,Beyaz,Ford,Fiesta,685000.0,1.4,11
320000,Beyaz,Renault,Fluence,540000.0,1.5,13
